user_id,movie_id,rating,timestamp,user_enc,movie_enc,user_bias,movie_bias,global_mean,baseline_pred
72,480,5,880037768,53,78,-0.07204276657001436,0.820128952767911,3.5318875,4.279973686197897
256,77,3,882164955,117,172,0.5535667962168922,-0.12816264051996776,3.5318875,3.9572916556969244
378,233,2,880333540,369,504,-0.15219734959002992,-0.13274817471565956,3.5318875,3.2469419756943103
7,191,5,891351201,38,254,0.309369646691398,0.728848646997787,3.5318875,4.5701057936891845
244,886,5,880601905,3,700,0.12238559571145015,-0.29340570947859196,3.5318875,3.3608673862328584
303,300,1,879466166,15,652,-0.13135837184919685,0.19591893046935807,3.5318875,3.5964480586201613
57,151,3,883697585,61,103,0.06837020564718431,0.15879302699072445,3.5318875,3.759050732637909
334,216,3,891546348,325,166,-0.21777379984634385,0.45894388138140435,3.5318875,3.77305758153506
293,443,4,888906781,68,154,-0.5847054896919739,0.3911019764036885,3.5318875,3.3382839867117147
388,816,4,886441248,382,885,0.4505090484192602,-0.5618480118244576,3.5318875,3.420548536594802
42,409,3,881106270,55,434,0.05241204211444325,-0.2684796837986817,3.5318875,3.3158198583157614
18,393,3,880130930,114,528,0.021678620678073312,-0.047873815426490364,3.5318875,3.505692305251583
216,93,4,880232637,81,534,0.05213345785201201,0.2667489081430779,3.5318875,3.8507698659950895
250,948,3,878089182,82,459,0.1832016942828685,-1.0413081262969213,3.5318875,2.673781067985947
181,878,1,878961709,35,995,-1.8211097523776183,-0.6841642945931967,3.5318875,1.0266134530291848
210,257,5,887730789,13,10,0.30187114692371514,0.3070569546328414,3.5318875,4.1408156015565565
269,475,5,891457067,100,355,-0.639645553648349,0.49933143376177147,3.5318875,3.3915733801134222
399,284,2,882512342,394,406,-0.5418356711065743,-0.23929291258457702,3.5318875,2.7507589163088486
167,73,2,892738452,21,556,-0.15536843175036308,0.03804950672081498,3.5318875,3.4145685749704517
336,49,4,877758001,329,447,-0.34546095172899965,-0.08044787703655547,3.5318875,3.105978671234445
378,465,3,881582268,369,7,-0.15219734959002992,0.06925566885706837,3.5318875,3.4489458192670384
263,215,4,891298273,180,244,0.2224580721681111,0.2610687898571362,3.5318875,4.015414362025247
332,204,4,888098088,318,247,0.672534709534148,0.3981681898351992,3.5318875,4.602590399369347
271,411,1,885848062,83,656,-0.2072013309058042,-0.5197187238004705,3.5318875,2.8049674452937254
366,185,5,888857750,370,361,0.5291144281303745,0.6816234019557874,3.5318875,4.742625330086161
268,169,5,875309829,110,277,-0.5585631616884943,0.9260885104628399,3.5318875,3.899412848774346
223,22,5,891550649,62,408,-0.31142482447994435,0.763696014390189,3.5318875,3.9841586899102444
156,180,5,888185777,236,571,-0.27785918373846324,0.6044621416586755,3.5318875,3.8584904579202117
239,8,5,889179290,184,389,0.254631292136373,0.5241868426270272,3.5318875,4.3107056347634005
7,683,4,891350703,38,578,0.309369646691398,-0.7098676055545806,3.5318875,3.131389541136817
63,952,3,875747896,27,1206,-0.41620814820239505,-0.18123270096394292,3.5318875,2.934446650833662
345,443,5,884993464,341,154,0.02230555591120381,0.3911019764036885,3.5318875,3.9452950323148923
2,257,4,888551062,229,10,-0.0218245466635953,0.3070569546328414,3.5318875,3.817119907969246
164,619,4,889402160,196,565,0.57141391628348,-0.06615368006136652,3.5318875,4.0371477362221135
72,100,5,880035680,53,49,-0.07204276657001436,0.7217905094906669,3.5318875,4.1816352429206525
301,273,1,882074800,30,141,-0.09806097926793067,0.07594953710770314,3.5318875,3.5097760578397725
267,204,4,878971629,71,247,0.3307960732375392,0.3981681898351992,3.5318875,4.260851763072738
276,315,4,892436298,37,325,-0.02580849793474075,0.63346976260695,3.5318875,4.13954876467221
314,763,5,877886706,264,614,0.2693102898910701,-0.06138040164813518,3.5318875,3.739817388242935
56,195,5,892676429,119,112,0.06962068285666871,0.5405712953608406,3.5318875,4.142079478217509
177,336,2,880130500,173,955,-0.1706325328465849,-0.5907732969991508,3.5318875,2.770481670154264
311,183,5,884365519,226,256,0.06756062785099286,0.5502770270396832,3.5318875,4.1497251548906755
267,479,4,878971405,71,125,0.3307960732375392,0.7256977547536428,3.5318875,4.588381327991182
117,143,1,881012472,185,56,0.3034865952443157,0.2562192937571917,3.5318875,4.091593389001507
46,181,4,883616254,288,52,0.25786845590638285,0.5527423070306685,3.5318875,4.342498262937052
43,705,4,883954970,98,238,0.0702467944171417,0.4897758702448518,3.5318875,4.091910164661994
64,367,4,889739678,182,226,-0.16352493977123292,0.10807788941862422,3.5318875,3.476440449647391
399,1314,3,882349198,394,990,-0.5418356711065743,-0.42897172334361144,3.5318875,2.5610801055498142
354,276,3,891216760,348,695,-0.10454441454066746,0.1772221883570772,3.5318875,3.6045652738164096
164,181,5,889401906,196,52,0.57141391628348,0.5527423070306685,3.5318875,4.6560437233141485
296,274,4,884196741,154,17,0.31998995989860773,-0.014874559452758439,3.5318875,3.837002900445849
44,717,3,878346470,92,416,-0.11256512413914568,-0.5915334337518452,3.5318875,2.827788942109009
301,849,4,882078883,30,369,-0.09806097926793067,-0.5607526687302326,3.5318875,2.873073852001837
95,90,2,880572166,24,778,-0.18549100171099886,-0.28202596471604346,3.5318875,3.0643705335729576
1,236,4,875071898,118,1196,-0.07449090643596352,0.17795703980042216,3.5318875,3.6353536333644585
197,127,5,891409839,176,189,-0.22094248699836821,0.8110143297851786,3.5318875,4.12195934278681
232,234,3,888549595,122,29,-0.02887711147143338,0.34386270173235756,3.5318875,3.846873090260924
336,399,3,877757063,329,417,-0.34546095172899965,-0.14674796463246967,3.5318875,3.0396785836385303
305,190,3,886322966,8,482,-0.44564054961027644,0.738446846475104,3.5318875,3.8246937968648274
62,213,4,879375323,10,567,-0.3857488769884225,0.505127386962065,3.5318875,3.6512660099736425
389,507,5,879991196,384,225,-0.0008607854594904408,0.37294583827376704,3.5318875,3.903972552814276
387,501,4,886483620,379,232,-0.3043760741994696,0.048176282351048545,3.5318875,3.2756877081515787
81,412,1,876534408,49,514,-0.2291429917555561,-0.9975446093758034,3.5318875,2.30519989886864
207,8,3,878103820,121,389,-0.41840062865404226,0.5241868426270272,3.5318875,3.6376737139729847
338,663,5,879438627,332,550,-0.11012024639291353,0.4389568501319759,3.5318875,3.8607241037390625
222,665,1,878184719,70,437,-0.40898012833115965,-0.44884940477711743,3.5318875,2.6740579668917226
299,916,3,892249868,22,1281,-0.2871892547071956,-0.29820359930088447,3.5318875,2.94649464599192
24,318,5,875323474,246,200,0.3648235912219709,1.013085090433691,3.5318875,4.909796181655661
7,399,4,891354357,38,417,0.309369646691398,-0.14674796463246967,3.5318875,3.694509182058928
92,712,3,875656392,65,362,-0.22571413419558878,-0.14441386866971356,3.5318875,3.1617594971346974
29,98,4,882821942,235,31,0.039940105754431764,0.8568756821540593,3.5318875,4.428703287908491
303,1222,3,879468513,15,830,-0.13135837184919685,-0.37508876370225935,3.5318875,3.0254403644485435
380,229,3,885481179,375,76,-0.6706621900198915,-0.31905108475501553,3.5318875,2.542174225225093
264,745,5,886123656,93,760,0.3932403911320324,0.22874839969045774,3.5318875,4.15387629082249
335,269,4,891566808,330,491,-0.050951379777481064,0.506538536583901,3.5318875,3.9874746568064197
244,475,4,880603582,3,355,0.12238559571145015,0.49933143376177147,3.5318875,4.153604529473221
348,276,3,886523456,347,695,0.5226888687860327,0.1772221883570772,3.5318875,4.23179855714311
217,363,1,889070011,208,651,-0.43854936450069015,-0.4857796922847903,3.5318875,2.6075584432145194
7,139,3,891354729,38,831,0.309369646691398,-0.42529545286021103,3.5318875,3.415961693831187
343,306,4,876402516,339,380,0.21618924703025397,0.49177296749953636,3.5318875,4.23984971452979
384,272,5,891273509,398,130,0.3703398737172637,0.7939511911093264,3.5318875,4.696178564826591
378,396,4,880332879,369,678,-0.15219734959002992,-0.34047928116637305,3.5318875,3.039210869243597
137,249,4,881433387,187,382,0.5369156572689392,-0.18082968697672322,3.5318875,3.887973470292216
92,46,4,875653867,65,1211,-0.22571413419558878,0.1470197316838366,3.5318875,3.4531930974882474
116,322,2,876452186,192,51,-0.576484030999636,-0.35615172798737776,3.5318875,2.5992517410129863
101,24,4,877136391,161,613,-0.34415690284533346,-0.008661585017188318,3.5318875,3.179069012137478
321,736,4,879439537,295,498,-0.24518416505192606,0.43481151803435575,3.5318875,3.7215148529824296
77,52,5,884753203,157,473,-0.3127666072170466,0.37279553685729294,3.5318875,3.591916429640246
262,318,5,879793022,96,200,-0.37288351629709066,1.013085090433691,3.5318875,4.172089074136601
312,615,4,891698893,254,795,0.378668468551409,0.5280259834691967,3.5318875,4.438581952020606
393,275,4,887744053,387,89,-0.10313824480346781,0.5014467349432934,3.5318875,3.9301959901398256
268,246,5,875742316,110,30,-0.5585631616884943,0.4754710707089028,3.5318875,3.4487954090204087
363,1099,2,891495402,353,410,-0.5133050922417981,0.03407539960488583,3.5318875,3.0526578073630874
200,2,4,884130046,12,147,0.5221378818771057,-0.19631546220773882,3.5318875,3.8577099196693663
62,845,3,879372383,10,302,-0.3857488769884225,0.0011957001813502073,3.5318875,3.147334323192928
234,300,3,891033627,19,652,-0.6239583653624939,0.19591893046935807,3.5318875,3.103848065106864
393,1095,2,887745174,387,774,-0.10313824480346781,-0.7544713269639864,3.5318875,2.674277928232546
77,144,3,884752853,157,22,-0.3127666072170466,0.3908083857542512,3.5318875,3.609929278537204
277,628,4,879543697,261,862,-0.17683393532124791,0.06931884909010513,3.5318875,3.4243724137688574
240,289,4,885775745,168,360,0.2589909303193979,-0.41053971076846424,3.5318875,3.3803387195509336
48,170,4,879434886,225,856,-0.09110655798373565,0.6311178857865833,3.5318875,4.071898827802848
197,578,3,891410039,176,698,-0.22094248699836821,-0.17918115402628085,3.5318875,3.1317638589753507
338,133,4,879438143,332,220,-0.11012024639291353,0.3881943953160688,3.5318875,3.809961648923155
113,277,3,875076416,146,28,0.26653765681482605,0.047657755813863084,3.5318875,3.846082912628689
347,12,3,881653584,343,297,-0.08867078044202491,0.9115010167479676,3.5318875,4.354717736305942
315,180,4,879799526,281,571,0.15917817835032083,0.6044621416586755,3.5318875,4.295527820008997
393,142,4,889730460,387,385,-0.10313824480346781,-0.32263159809425074,3.5318875,3.1061176571022813
379,1032,2,880568109,374,1148,0.2109199869934875,-0.2793812129305337,3.5318875,3.463426274062954
136,42,3,882848866,265,734,0.292796908341451,0.3234323911191502,3.5318875,4.148116799460601
33,333,4,891964259,155,280,0.1955532973439991,0.11349049472301112,3.5318875,3.84093129206701
82,479,4,878769703,95,125,-0.551663981892174,0.7256977547536428,3.5318875,3.7059212728614686
187,275,5,879465937,159,89,0.06761334261242201,0.5014467349432934,3.5318875,4.100947577555715
111,896,2,891680243,189,1120,-0.13498740471227785,0.34053009029235,3.5318875,3.737430185580072
387,1012,4,886481073,379,644,-0.3043760741994696,0.0990553244728058,3.5318875,3.326566750273336
327,514,4,887747338,311,108,-0.44084472321568485,0.4337703437369124,3.5318875,3.524813120521227
373,487,4,877098177,364,485,0.0022110075085112354,0.4592740408471793,3.5318875,3.99337254835569
295,241,5,879518800,138,46,0.5382749864263259,0.15301014048925418,3.5318875,4.22317262691558
379,401,3,880962187,374,205,0.2109199869934875,-0.5998200548841124,3.5318875,3.1429874321093747
94,410,4,891721494,90,267,0.05119873292232382,-0.27005543744551935,3.5318875,3.3130307954768043
378,1220,3,880055779,369,453,-0.15219734959002992,0.007358328243057939,3.5318875,3.387048478653028
343,458,5,876402894,339,1076,0.21618924703025397,-0.20710847383719425,3.5318875,3.5409682731930596
346,76,4,874950135,342,1009,-0.2594159465172935,0.022624611055819442,3.5318875,3.2950961645385255
10,160,4,877888944,39,250,0.2788556405946327,-0.014169222154348063,3.5318875,3.7965739184402842
375,684,4,886622066,372,801,-0.024859837258416062,0.3004424733288295,3.5318875,3.807470136070413
158,244,4,880132772,151,770,0.09496661409245943,-0.22236131073651283,3.5318875,3.4044928033559465
235,190,4,889656007,195,482,-0.021434611332930432,0.738446846475104,3.5318875,4.248899735142174
21,859,2,874951859,175,892,-0.595126311158216,-0.29344353006888785,3.5318875,2.643317658772896
389,38,2,880089076,384,543,-0.0008607854594904408,-0.42784653587821053,3.5318875,3.103180178662299
345,333,3,884900543,341,280,0.02230555591120381,0.11349049472301112,3.5318875,3.667683550634215
26,292,3,891347400,115,420,-0.48386781821135294,0.178084878694337,3.5318875,3.226104560482984
213,200,5,878956100,103,113,0.36409219268198273,0.37615197335424116,3.5318875,4.272131666036223
5,417,3,875636830,111,424,-0.5193314820612294,-0.1980066193438655,3.5318875,2.814549398594905
58,950,1,892242020,88,588,-0.040695968243612726,-0.18214287231403414,3.5318875,3.309048659442353
399,8,3,882510165,394,389,-0.5418356711065743,0.5241868426270272,3.5318875,3.5142386715204528
395,151,3,883765297,399,103,0.19175902496213132,0.15879302699072445,3.5318875,3.8824395519528556
293,977,2,888908088,68,516,-0.5847054896919739,-0.6322801564709127,3.5318875,2.3149018538371133
188,732,3,875073828,224,366,-0.003510452082287051,0.21924053572730712,3.5318875,3.74761758364502
222,268,4,877562748,70,139,-0.40898012833115965,0.29775168938828056,3.5318875,3.420659061057121
3,330,2,889237297,269,925,-0.5004578905539835,-0.278814634655258,3.5318875,2.7526149747907587
25,13,4,885852381,51,432,0.0936631936160777,0.02129269544241185,3.5318875,3.6468433890584895
308,309,1,887736408,23,691,0.007985351764477237,-0.4585564671015461,3.5318875,3.081316384662931
214,22,3,891544200,140,408,-0.015293184914361426,0.763696014390189,3.5318875,4.280290329475827
42,79,5,881108040,55,156,0.05241204211444325,0.6151710284091467,3.5318875,4.19947057052359
262,432,3,879794267,96,50,-0.37288351629709066,0.29438187365845914,3.5318875,3.4533858573613685
255,405,4,883216902,242,136,-0.6558498969676289,-0.11203744810504573,3.5318875,2.764000154927325
254,573,2,886475476,67,602,-0.43954959057569215,-0.17197580790515685,3.5318875,2.9203621015191508
94,96,3,885872942,90,102,0.05119873292232382,0.5579773976751236,3.5318875,4.141063630597447
42,428,3,881108040,55,649,0.05241204211444325,0.416490284434778,3.5318875,4.000789826549221
299,1119,4,889502727,22,654,-0.2871892547071956,0.12055381296757918,3.5318875,3.3652520582603835
109,68,3,880582469,181,208,-0.07516152050101407,0.05058046576522289,3.5318875,3.507306445264209
301,423,1,882076239,30,57,-0.09806097926793067,0.3922633780786724,3.5318875,3.826089898810742
57,1011,3,883697761,61,676,0.06837020564718431,-0.15597029868796314,3.5318875,3.444287406959221
263,177,4,891297988,180,145,0.2224580721681111,0.3942461512294384,3.5318875,4.14859172339755
228,204,3,889388662,307,247,-0.43780110724729243,0.3981681898351992,3.5318875,3.4922545825879068
342,204,4,874984261,335,247,-0.19463226322462385,0.3981681898351992,3.5318875,3.7354234266105752
290,450,2,880473557,32,628,-0.28198280344735493,-0.7991312532234088,3.5318875,2.450773443329236
311,485,1,884364538,226,110,0.06756062785099286,0.38949005057707364,3.5318875,3.988938178428066
47,302,5,879439040,241,1,0.06489026184180736,0.7256788699732337,3.5318875,4.322456631815041
378,284,3,880044835,369,406,-0.15219734959002992,-0.23929291258457702,3.5318875,3.140397237825393
301,164,3,882076966,30,150,-0.09806097926793067,0.15954312380804517,3.5318875,3.5933696445401146
72,581,4,880036996,53,710,-0.07204276657001436,-0.18073630275138297,3.5318875,3.2791084306786025
213,475,4,878870648,103,355,0.36409219268198273,0.49933143376177147,3.5318875,4.395311126443754
192,1405,5,881367456,141,1293,-0.07057783473385683,0.050556709939766534,3.5318875,3.5118663752059094
339,23,5,891033481,333,94,0.1876122686114691,0.6709361791030354,3.5318875,4.390435947714504
144,32,4,888105287,169,38,-0.09423548899415439,0.39180549785689883,3.5318875,3.8294575088627445
42,234,4,881108093,55,29,0.05241204211444325,0.34386270173235756,3.5318875,3.928162243846801
255,413,2,883216358,242,858,-0.6558498969676289,-0.6479838174743613,3.5318875,2.22805378555801
224,662,5,888103671,14,264,-0.5221637687376266,0.010187717833658497,3.5318875,3.019911449096032
332,717,3,887938760,318,416,0.672534709534148,-0.5915334337518452,3.5318875,3.6128887757823023
315,732,3,879821158,281,366,0.15917817835032083,0.21924053572730712,3.5318875,3.910306214077628
236,66,2,890118507,179,291,-0.28177633778608674,0.06216130601672961,3.5318875,3.3122724682306424
301,1091,3,882079353,30,194,-0.09806097926793067,-0.5547819007269243,3.5318875,2.879044620005145
374,159,4,880937920,366,895,-0.16628223353330135,-0.17474304768908888,3.5318875,3.1908622187776094
125,383,2,892839412,126,1100,-0.09436147758336401,-0.8601767665327863,3.5318875,2.5773492558838496
21,665,3,874951858,175,437,-0.595126311158216,-0.44884940477711743,3.5318875,2.487911784064666
262,491,3,879793188,96,537,-0.37288351629709066,0.32908613549696936,3.5318875,3.4880901191998785
328,332,3,885044782,313,48,-0.20739978438498236,0.016960103110307587,3.5318875,3.341447818725325
379,90,2,880740215,374,778,0.2109199869934875,-0.28202596471604346,3.5318875,3.460781522277444
7,227,3,892132317,38,253,0.309369646691398,-0.0909740351043345,3.5318875,3.750283111587063
339,126,4,891032121,333,387,0.1876122686114691,0.34913171876161914,3.5318875,4.068631487373088
197,286,1,891409255,176,289,-0.22094248699836821,0.1902565438882417,3.5318875,3.5012015568898733
334,514,4,891545926,325,108,-0.21777379984634385,0.4337703437369124,3.5318875,3.747884043890568
379,164,4,880524582,374,150,0.2109199869934875,0.15954312380804517,3.5318875,3.9023506108015327
109,196,4,880578358,181,53,-0.07516152050101407,0.45394664682701263,3.5318875,3.9106726263259985
320,742,4,884748800,309,364,0.29344460863387084,0.13163481648892433,3.5318875,3.9569669251227952
348,473,3,886523560,347,781,0.5226888687860327,-0.26782846512103375,3.5318875,3.786747903664999
152,51,4,882476486,207,3,0.7518466258803302,0.06984234979544619,3.5318875,4.353576475675776
328,228,3,885046976,313,182,-0.20739978438498236,0.36402467829298796,3.5318875,3.6885123939080056
6,459,2,883599228,9,1294,-0.278434447134257,0.2870285311419408,3.5318875,3.5404815840076838
18,509,4,880129940,114,460,0.021678620678073312,0.3923587751875581,3.5318875,3.945924895865631
374,761,3,880938370,366,532,-0.16628223353330135,-0.35062285443005775,3.5318875,3.0149824120366406
312,170,5,891698553,254,856,0.378668468551409,0.6311178857865833,3.5318875,4.541673854337992
308,161,3,887740788,23,456,0.007985351764477237,0.042954964225626426,3.5318875,3.5828278159901035
2,316,5,888979693,229,630,-0.0218245466635953,0.6635325920995664,3.5318875,4.173595545435971
4,294,5,892004409,267,95,0.5365130119365202,-0.26638071925376655,3.5318875,3.8020197926827537
60,495,3,883327639,60,905,0.2300410327222356,0.17252589215096734,3.5318875,3.9344544248732025
368,96,3,889783678,362,102,-0.2678759238824885,0.5579773976751236,3.5318875,3.821988973792635
212,286,4,879303468,272,289,-0.07724598866033124,0.1902565438882417,3.5318875,3.64489805522791
48,427,4,879434653,225,66,-0.09110655798373565,0.8454755157464247,3.5318875,4.286256457762689
90,614,4,891384020,80,828,0.3674615720570132,0.2588520029526372,3.5318875,4.15820107500965
271,311,3,885844547,83,807,-0.2072013309058042,0.2600549777702598,3.5318875,3.5847411468644554
92,720,3,875813022,65,375,-0.22571413419558878,-0.45894408049383645,3.5318875,2.8472292853105747
269,183,3,891448823,100,256,-0.639645553648349,0.5502770270396832,3.5318875,3.442518973391334
254,186,3,886472023,67,307,-0.43954959057569215,0.48901844396485017,3.5318875,3.5813563533891575
92,109,3,886443351,65,198,-0.22571413419558878,0.026145195527128833,3.5318875,3.33231856133154
29,259,4,882821044,235,339,0.039940105754431764,-0.6021964191714518,3.5318875,2.96963118658298
279,384,4,875312946,75,55,-0.19079196477847238,-0.4995903425091227,3.5318875,2.841505192712405
365,13,3,891303950,359,432,-0.07344304027672019,0.02129269544241185,3.5318875,3.4797371551656915
308,199,4,887737760,23,275,0.007985351764477237,0.7422421075108873,3.5318875,4.282114959275364
95,674,2,880572104,24,655,-0.18549100171099886,-0.2769085129085222,3.5318875,3.069487985380479
25,197,3,885852059,51,273,0.0936631936160777,0.6246439972545403,3.5318875,4.250194690870618
269,171,5,891447169,100,199,-0.639645553648349,0.44460381154186207,3.5318875,3.3368457578935127
269,527,5,891447841,100,657,-0.639645553648349,0.5934184323288276,3.5318875,3.4856603786804783
254,98,4,886472201,67,31,-0.43954959057569215,0.8568756821540593,3.5318875,3.949213591578367
253,95,4,891628416,7,26,0.09598169387449493,0.383674378629672,3.5318875,4.011543572504166
320,1081,4,884748997,309,35,0.29344460863387084,0.039698890556611986,3.5318875,3.8650309991904828
13,716,4,882141393,58,316,-0.4375627294007992,-0.2061152137990142,3.5318875,2.8882095568001867
102,167,2,892993927,26,817,-0.8597915262341952,-0.31043897323410974,3.5318875,2.361657000531695
110,28,4,886987979,87,471,-0.34740303976713993,0.46968647077615383,3.5318875,3.654170931009014
399,1228,3,882345500,394,773,-0.5418356711065743,-0.7395747868131639,3.5318875,2.250477042080262
64,71,3,879365670,182,309,-0.16352493977123292,0.3462904080881924,3.5318875,3.714652968316959
91,64,4,891439243,132,239,0.031853436337307035,0.9853938585119411,3.5318875,4.549134794849248
122,423,4,879270805,16,57,0.18451839064447384,0.3922633780786724,3.5318875,4.108669268723146
163,97,4,891220019,323,320,-0.35814948584911704,0.28771518792019296,3.5318875,3.461453202071076
301,88,4,882077142,30,33,-0.09806097926793067,0.05589194872396628,3.5318875,3.4897184694560357
184,22,3,889908985,162,408,-0.07314936779451638,0.763696014390189,3.5318875,4.222434146595672
1,252,2,875240677,118,350,-0.07449090643596352,-0.4798497826272359,3.5318875,2.9775468109368006
361,111,3,879440974,358,83,-0.15086020307410497,0.055924291170010985,3.5318875,3.436951588095906
293,64,5,888905519,68,239,-0.5847054896919739,0.9853938585119411,3.5318875,3.932575868819967
280,1015,3,891701631,205,402,0.03699085318171697,-0.16136416162563955,3.5318875,3.4075141915560776
378,451,4,880055597,369,8,-0.15219734959002992,-0.12818917435405444,3.5318875,3.2515009760559153
393,1469,3,889729749,387,1295,-0.10313824480346781,-0.18935272744989814,3.5318875,3.239396527746634
331,305,5,877196819,317,346,-0.24475966868817917,0.26007332412670126,3.5318875,3.547201155438522
268,325,3,876513675,110,331,-0.5585631616884943,-0.6395820915866918,3.5318875,2.333742246724814
206,260,3,888179772,262,814,-1.0681372096397037,-0.7288724633393927,3.5318875,1.7348778270209033
301,180,3,882076782,30,571,-0.09806097926793067,0.6044621416586755,3.5318875,4.038288662390745
63,412,3,875748109,27,514,-0.41620814820239505,-0.9975446093758034,3.5318875,2.1181347424218018
49,657,5,888068032,105,660,-0.8410236236026392,0.7783497336110147,3.5318875,3.4692136100083752
18,629,3,880130515,114,852,0.021678620678073312,-0.1057346132186341,3.5318875,3.4478315074594392
151,660,4,879524199,129,465,0.22788144446370479,0.3043348539960507,3.5318875,4.0641037984597554
109,183,5,880572528,181,256,-0.07516152050101407,0.5502770270396832,3.5318875,4.007003006538669
77,778,2,884753203,157,670,-0.3127666072170466,0.15977663920870647,3.5318875,3.3788975319916594
320,90,4,884751034,309,778,0.29344460863387084,-0.28202596471604346,3.5318875,3.5433061439178273
96,525,2,884402860,191,750,0.19785323024337936,0.613196021907112,3.5318875,4.342936752150491
160,123,4,876768949,28,861,0.12432050180547052,-0.2485768380731379,3.5318875,3.4076311637323324
21,717,1,874951483,175,416,-0.595126311158216,-0.5915334337518452,3.5318875,2.3452277550899385
354,70,3,891218208,348,423,-0.10454441454066746,0.225615566012741,3.5318875,3.6529586514720735
313,423,4,891013939,248,57,-0.13283786561405958,0.3922633780786724,3.5318875,3.791313012464613
197,258,4,891409255,176,157,-0.22094248699836821,0.3541760825914241,3.5318875,3.6651210955930558
271,739,4,885849706,83,435,-0.2072013309058042,-0.1642869135315487,3.5318875,3.160399255562647
227,150,3,879035347,270,371,-0.1632836623316198,0.39840122410188483,3.5318875,3.767005061770265
126,243,5,887855342,203,668,0.07656974996491252,-0.9121442717645599,3.5318875,2.6963129782003525
250,477,3,878089716,82,530,0.1832016942828685,-0.20731565987517292,3.5318875,3.5077735344076952
101,756,3,877136424,161,131,-0.34415690284533346,-0.5711122127395806,3.5318875,2.616618384415086
15,476,4,879456404,120,173,-0.5788254087534556,-0.39166565266343983,3.5318875,2.5613964385831043
334,7,5,891544788,325,209,-0.21777379984634385,0.3458706629993855,3.5318875,3.6599843631530415
6,238,5,883601713,9,329,-0.278434447134257,0.4295960773671885,3.5318875,3.6830491302329316
174,1032,3,886515591,97,1148,0.12998866643903412,-0.2793812129305337,3.5318875,3.3824949535085005
378,972,4,880056491,369,1105,-0.15219734959002992,-0.0020566795427023445,3.5318875,3.3776334708672677
256,9,4,882150644,117,502,0.5535667962168922,0.3708439422777715,3.5318875,4.456298238494663
387,381,4,886482969,379,377,-0.3043760741994696,0.1115118317023187,3.5318875,3.339023257502849
7,589,5,891352451,38,505,0.309369646691398,0.5277071759516989,3.5318875,4.368964322643096
254,103,2,886476123,67,776,-0.43954959057569215,-0.49535124642258627,3.5318875,2.5969866630017213
63,979,3,875748068,27,41,-0.41620814820239505,0.015183210735540766,3.5318875,3.130862562533146
37,597,5,880915607,237,278,0.07240964572272991,-0.2898213156510757,3.5318875,3.314475830071654
95,142,4,880572249,24,385,-0.18549100171099886,-0.32263159809425074,3.5318875,3.02376490019475
393,12,5,887745883,387,297,-0.10313824480346781,0.9115010167479676,3.5318875,4.3402502719445
63,106,2,875748139,27,190,-0.41620814820239505,-0.4715393058646832,3.5318875,2.6441400459329216
201,156,4,884111830,41,351,-0.5950886182145313,0.5001010667796594,3.5318875,3.436899948565128
146,302,4,891457538,234,1,0.11541813492845962,0.7256788699732337,3.5318875,4.372984504901693
92,201,3,875654159,65,44,-0.22571413419558878,0.05704771785592628,3.5318875,3.363221083660337
13,317,5,882140552,58,111,-0.4375627294007992,0.49064951691019076,3.5318875,3.5849742875093913
370,705,3,879434666,365,238,-0.21382533697042805,0.4897758702448518,3.5318875,3.8078380332744235
314,64,5,877888346,264,239,0.2693102898910701,0.9853938585119411,3.5318875,4.786591648403011
85,425,4,879454905,102,284,-0.24464183240049414,0.3900504174098102,3.5318875,3.677296085009316
160,926,2,876769148,28,525,0.12432050180547052,-0.6468582736079591,3.5318875,3.0093497281975115
381,652,5,892696252,376,822,0.1162714274149884,0.4215307149189306,3.5318875,4.069689642333919
199,276,4,883782879,259,695,-0.45893740695061236,0.1772221883570772,3.5318875,3.2501722814064644
279,80,4,875313750,75,328,-0.19079196477847238,-0.5230094927951612,3.5318875,2.8180860424263665
144,1284,3,888104446,169,765,-0.09423548899415439,-0.3903612477239969,3.5318875,3.0472907632818487
381,724,3,892696616,376,257,0.1162714274149884,0.06435955168419139,3.5318875,3.7125184790991796
180,694,5,877128388,178,1063,0.13534487370254455,0.5299360747086441,3.5318875,4.197168448411189
299,115,3,877880474,22,721,-0.2871892547071956,0.23229837988808874,3.5318875,3.476996625180893
373,28,3,877103935,364,471,0.0022110075085112354,0.46968647077615383,3.5318875,4.003784978284664
40,243,2,889041694,305,668,-0.5380883568638807,-0.9121442717645599,3.5318875,2.0816548713715592
6,81,4,883602283,9,405,-0.278434447134257,0.15630726799166567,3.5318875,3.4097603208574085
7,501,5,891353411,38,232,0.309369646691398,0.048176282351048545,3.5318875,3.8894334290424464
399,459,4,882340807,394,1294,-0.5418356711065743,0.2870285311419408,3.5318875,3.2770803600353666
95,185,3,879197886,24,361,-0.18549100171099886,0.6816234019557874,3.5318875,4.0280199002447885
393,953,4,889555334,387,616,-0.10313824480346781,0.022082828013126443,3.5318875,3.450832083209659
378,1134,4,880044278,369,128,-0.15219734959002992,-0.040427938764130755,3.5318875,3.3392622116458393
156,346,3,888185561,236,4,-0.27785918373846324,0.18433086418481157,3.5318875,3.438359180446348
295,53,1,879519528,138,527,0.5382749864263259,-0.41074120510521034,3.5318875,3.6594212813211153
328,736,3,885047737,313,498,-0.20739978438498236,0.43481151803435575,3.5318875,3.759299233649373
